COD_DEP;DESC_DEP;COD_DIS;DESC_DIS;COD_CIU;DESC_CIU
14;AMAMBAY;186;BELLA VISTA;2472;SANTA TERESA
14;AMAMBAY;186;BELLA VISTA;2473;SANTO DOMINGO
14;AMAMBAY;186;BELLA VISTA;2474;SOBERANA
14;AMAMBAY;186;BELLA VISTA;2475;YARAGUA
14;AMAMBAY;186;BELLA VISTA;2476;YUGO PENGUE
14;AMAMBAY;186;BELLA VISTA;6317;ESTANCIA SAN JUAN (SUR)
14;AMAMBAY;186;BELLA VISTA;6318;ESTANCIA SANTA VICTORIA
14;AMAMBAY;186;BELLA VISTA;6319;LA MILAGROSA
14;AMAMBAY;186;BELLA VISTA;6320;RANCHO ALEGRE
14;AMAMBAY;186;BELLA VISTA;6321;RETIRO FAUSTINO CUE
14;AMAMBAY;186;BELLA VISTA;6322;RETIRO NARZISA
14;AMAMBAY;186;BELLA VISTA;6323;RETIRO PILETA
14;AMAMBAY;186;BELLA VISTA;6324;RETIRO SAN NICOLAS
14;AMAMBAY;186;BELLA VISTA;6325;RODEO TAPE
14;AMAMBAY;187;CAPITAN BADO;2477;CAPITAN BADO
14;AMAMBAY;187;CAPITAN BADO;2478;6 DE DICIEMBRE
14;AMAMBAY;187;CAPITAN BADO;2479;ACUTI
14;AMAMBAY;187;CAPITAN BADO;2480;AGUAPEY
14;AMAMBAY;187;CAPITAN BADO;2481;AGUARA
14;AMAMBAY;187;CAPITAN BADO;2482;ARROYITO
14;AMAMBAY;187;CAPITAN BADO;2483;ASERRADERO CANECA
14;AMAMBAY;187;CAPITAN BADO;2484;BONANZA
14;AMAMBAY;187;CAPITAN BADO;2485;BOQUERON
14;AMAMBAY;187;CAPITAN BADO;2486;CA'A POTY
14;AMAMBAY;187;CAPITAN BADO;2487;CAAGUY POTY
14;AMAMBAY;187;CAPITAN BADO;2488;CAAZAPAMI PARAGUAY
14;AMAMBAY;187;CAPITAN BADO;2489;CABECERA CURUPAY
14;AMAMBAY;187;CAPITAN BADO;2490;CABEZADITA
14;AMAMBAY;187;CAPITAN BADO;2491;CAFETAL ASSAMI
14;AMAMBAY;187;CAPITAN BADO;2492;CAFETAL CARRERO
14;AMAMBAY;187;CAPITAN BADO;2493;CAFETAL CERRO CUATIA
14;AMAMBAY;187;CAPITAN BADO;2494;CAFETAL DEL CERRO
14;AMAMBAY;187;CAPITAN BADO;2495;CAMPAÑA I
14;AMAMBAY;187;CAPITAN BADO;2496;CAMPO WUIS
14;AMAMBAY;187;CAPITAN BADO;2497;CAPITAN BADO (MUNICIPIO)
14;AMAMBAY;187;CAPITAN BADO;2497;CAPITAN BADO (MUNICIPIO)
14;AMAMBAY;187;CAPITAN BADO;2497;CAPITAN BADO (MUNICIPIO)
14;AMAMBAY;187;CAPITAN BADO;2497;CAPITAN BADO (MUNICIPIO)
14;AMAMBAY;187;CAPITAN BADO;2497;CAPITAN BADO (MUNICIPIO)
14;AMAMBAY;187;CAPITAN BADO;2498;CARAYA
14;AMAMBAY;187;CAPITAN BADO;2499;CARRILLO CUE
14;AMAMBAY;187;CAPITAN BADO;2500;CAI MEMBY
14;AMAMBAY;187;CAPITAN BADO;2501;CERRITO ITA CORA
14;AMAMBAY;187;CAPITAN BADO;2502;CERRO MBOCAVI
14;AMAMBAY;187;CAPITAN BADO;2503;CHACO I
14;AMAMBAY;187;CAPITAN BADO;2504;CIERVO ÑU
14;AMAMBAY;187;CAPITAN BADO;2505;COCUERE
14;AMAMBAY;187;CAPITAN BADO;2506;COL.DUTRA
14;AMAMBAY;187;CAPITAN BADO;2507;COL.JAPONESA
14;AMAMBAY;187;CAPITAN BADO;2508;COL.MARISCAL LOPEZ
14;AMAMBAY;187;CAPITAN BADO;2509;COL.NACIMIENTO
14;AMAMBAY;187;CAPITAN BADO;2510;COL.YPANE MI
14;AMAMBAY;187;CAPITAN BADO;2511;COLO O
14;AMAMBAY;187;CAPITAN BADO;2512;COLO O I
14;AMAMBAY;187;CAPITAN BADO;2513;CORRALON
14;AMAMBAY;187;CAPITAN BADO;2514;CRISTINO POTRERO
14;AMAMBAY;187;CAPITAN BADO;2515;CUAREPOTI
14;AMAMBAY;187;CAPITAN BADO;2516;CURUPAY
14;AMAMBAY;187;CAPITAN BADO;2517;CURE SOBRADO
14;AMAMBAY;187;CAPITAN BADO;2518;DESVIO 88
14;AMAMBAY;187;CAPITAN BADO;2519;DESVIO SAN FERNANDO
14;AMAMBAY;187;CAPITAN BADO;2520;ESCALANTE CUE
14;AMAMBAY;187;CAPITAN BADO;2521;ESTABLECIMIENTO CARUMBEY
14;AMAMBAY;187;CAPITAN BADO;2522;ESTABLECIMIENTO GUARANI
14;AMAMBAY;187;CAPITAN BADO;2523;ESTABLECIMIENTO LAGUNITO
14;AMAMBAY;187;CAPITAN BADO;2524;ESTABLECIMIENTO LAGUNITA
14;AMAMBAY;187;CAPITAN BADO;2525;ESTABLECIMIENTO SALMO 23
14;AMAMBAY;187;CAPITAN BADO;2526;ESTABLECIMIENTO SAN ANTONIO
14;AMAMBAY;187;CAPITAN BADO;2527;ESTABLECIMIENTO SAN FERNANDO
14;AMAMBAY;187;CAPITAN BADO;2528;ESTABLECIMIENTO TRABUCO
14;AMAMBAY;187;CAPITAN BADO;2529;ESTABLECIMIENTO YUKYRY MI
14;AMAMBAY;187;CAPITAN BADO;2530;ESTABLECIMIENTO ZAPALLO
14;AMAMBAY;187;CAPITAN BADO;2531;ESTANCIA ITAPUA I
14;AMAMBAY;187;CAPITAN BADO;2532;ESTANCIA NUEVA FRANCA
14;AMAMBAY;187;CAPITAN BADO;2533;ESTANCIA PAULO
14;AMAMBAY;187;CAPITAN BADO;2534;FAZENDA CHIKI MATI
14;AMAMBAY;187;CAPITAN BADO;2535;FAZENDA DEL TUE
14;AMAMBAY;187;CAPITAN BADO;2536;FAZENDA JOAQUINCIÑO
14;AMAMBAY;187;CAPITAN BADO;2537;FAZENDA LOYIADA
14;AMAMBAY;187;CAPITAN BADO;2538;FAZENDA MAGNOLIA
14;AMAMBAY;187;CAPITAN BADO;2539;FAZENDA NUEVA ESPERANZA
14;AMAMBAY;187;CAPITAN BADO;2540;FAZENDA SANTA ADELIA
14;AMAMBAY;187;CAPITAN BADO;2541;FAZENDA SANTA FE
14;AMAMBAY;187;CAPITAN BADO;2542;FAZENDA YBYPE
14;AMAMBAY;187;CAPITAN BADO;2543;FRANCO CUE
14;AMAMBAY;187;CAPITAN BADO;2544;GUAIGUI TAPERE
14;AMAMBAY;187;CAPITAN BADO;2545;GUARANI
14;AMAMBAY;187;CAPITAN BADO;2546;GUAZU ARI
14;AMAMBAY;187;CAPITAN BADO;2547;GUYRA KEJHA
14;AMAMBAY;187;CAPITAN BADO;2548;HACIENDA SANTA CRUZ
14;AMAMBAY;187;CAPITAN BADO;2549;ITA BOZA
14;AMAMBAY;187;CAPITAN BADO;2550;ITA CUI
14;AMAMBAY;187;CAPITAN BADO;2551;ITA GUARANI
14;AMAMBAY;187;CAPITAN BADO;2552;ITA POPO
14;AMAMBAY;187;CAPITAN BADO;2553;J.S.GODOY (TORIN)
14;AMAMBAY;187;CAPITAN BADO;2554;KO-E PYAJHU
14;AMAMBAY;187;CAPITAN BADO;2555;KUI
14;AMAMBAY;187;CAPITAN BADO;2556;LOTE-I
14;AMAMBAY;187;CAPITAN BADO;2557;MARTINEZ CUE
14;AMAMBAY;187;CAPITAN BADO;2558;MBOCAYATY
14;AMAMBAY;187;CAPITAN BADO;2559;MECA
14;AMAMBAY;187;CAPITAN BADO;2560;MIRI-I
14;AMAMBAY;187;CAPITAN BADO;2561;MIRI GUAZU
14;AMAMBAY;187;CAPITAN BADO;2562;MONTE POTRERO
14;AMAMBAY;187;CAPITAN BADO;2563;NUEVA VIRGINIA
14;AMAMBAY;187;CAPITAN BADO;2564;OBRAJE PUENDY
14;AMAMBAY;187;CAPITAN BADO;2565;OBRAJE SALAMANCA
14;AMAMBAY;187;CAPITAN BADO;2566;OCULTO POTY
14;AMAMBAY;187;CAPITAN BADO;2567;PASO HISTORIA
14;AMAMBAY;187;CAPITAN BADO;2568;PASO ITA
14;AMAMBAY;187;CAPITAN BADO;2569;PASO SAN DANIEL
14;AMAMBAY;187;CAPITAN BADO;2570;PASO TUNA
14;AMAMBAY;187;CAPITAN BADO;2571;PASO DE LOS TOROS
14;AMAMBAY;187;CAPITAN BADO;2572;PAYESA-I
14;AMAMBAY;187;CAPITAN BADO;2573;PITAY
14;AMAMBAY;187;CAPITAN BADO;2574;PIÑA
14;AMAMBAY;187;CAPITAN BADO;2575;POTRERITO
14;AMAMBAY;187;CAPITAN BADO;2576;POTRERO CIERVO ÑU
14;AMAMBAY;187;CAPITAN BADO;2577;POTRERO NOVILLO
14;AMAMBAY;187;CAPITAN BADO;2578;POTRERO OCULTO
14;AMAMBAY;187;CAPITAN BADO;2579;POTRERO OCULTO KYHA
14;AMAMBAY;187;CAPITAN BADO;2580;POTRERO OMBU
14;AMAMBAY;187;CAPITAN BADO;2581;POTRERO TACUARATY
14;AMAMBAY;187;CAPITAN BADO;2582;POTRERO YAJHAPEMI
14;AMAMBAY;187;CAPITAN BADO;2583;POTRERO-I
14;AMAMBAY;187;CAPITAN BADO;2584;PUENTE CAPI-I
14;AMAMBAY;187;CAPITAN BADO;2585;PUENTE DE TABLA
14;AMAMBAY;187;CAPITAN BADO;2586;PUERTO MARGARITA
14;AMAMBAY;187;CAPITAN BADO;2587;PUERTO MARTITA
14;AMAMBAY;187;CAPITAN BADO;2588;PUERTO PANADERO
14;AMAMBAY;187;CAPITAN BADO;2589;QUINTANA CUE
14;AMAMBAY;187;CAPITAN BADO;2590;RANCHO TUYUTI
14;AMAMBAY;187;CAPITAN BADO;2591;RANCHO YEGUA
14;AMAMBAY;187;CAPITAN BADO;2592;RETIRO MBOI YAGUA
14;AMAMBAY;187;CAPITAN BADO;3586;RETIRO NA.1 BUEN AMIGO
14;AMAMBAY;187;CAPITAN BADO;3587;RINCON PARAGUAY
14;AMAMBAY;187;CAPITAN BADO;3588;SAN RAMON
14;AMAMBAY;187;CAPITAN BADO;3589;SANTA CECILIA
14;AMAMBAY;187;CAPITAN BADO;3590;SANTA ELISA
14;AMAMBAY;187;CAPITAN BADO;3591;SANTA MARIA
14;AMAMBAY;187;CAPITAN BADO;3592;TACUARATY
14;AMAMBAY;187;CAPITAN BADO;3593;TAPYTA CURUPAY
14;AMAMBAY;187;CAPITAN BADO;3594;TARACA
14;AMAMBAY;187;CAPITAN BADO;3595;TOTORA
14;AMAMBAY;187;CAPITAN BADO;3596;TRABUCO
14;AMAMBAY;187;CAPITAN BADO;3597;TRIGAL TARACA
14;AMAMBAY;187;CAPITAN BADO;3598;TUYU PE
14;AMAMBAY;187;CAPITAN BADO;3599;TUYU CUE
14;AMAMBAY;187;CAPITAN BADO;3600;VERON CUE
14;AMAMBAY;187;CAPITAN BADO;3601;YAGUARUNDI GUAZU
14;AMAMBAY;187;CAPITAN BADO;3602;YAGUA PO
14;AMAMBAY;187;CAPITAN BADO;3603;YBYPE-I
14;AMAMBAY;187;CAPITAN BADO;3604;YBYCUI
14;AMAMBAY;187;CAPITAN BADO;3605;YUYGUY
14;AMAMBAY;187;CAPITAN BADO;3606;YZOZO
14;AMAMBAY;187;CAPITAN BADO;3607;ZANJA JHU
14;AMAMBAY;187;CAPITAN BADO;3608;ÑU APY
14;AMAMBAY;187;CAPITAN BADO;5751;RETIRO SANTA MARIA
14;AMAMBAY;187;CAPITAN BADO;5752;SEÑORITA
14;AMAMBAY;187;CAPITAN BADO;5753;TRABAJADO ZUZUKI
14;AMAMBAY;187;CAPITAN BADO;5754;YAGUARUNDI-I
14;AMAMBAY;187;CAPITAN BADO;5755;YUKY POTRERO
14;AMAMBAY;187;CAPITAN BADO;6326;RETIRO CARAPA-I
14;AMAMBAY;278;KARAPAI;6429;KARAPAI
14;AMAMBAY;279;ZANJA PYTA;;
15;PTE. HAYES;188;VILLA HAYES;3609;VILLA HAYES
15;PTE. HAYES;188;VILLA HAYES;3609;VILLA HAYES
15;PTE. HAYES;188;VILLA HAYES;3609;VILLA HAYES
15;PTE. HAYES;188;VILLA HAYES;3609;VILLA HAYES
15;PTE. HAYES;188;VILLA HAYES;3610;14 DE MAYO
15;PTE. HAYES;188;VILLA HAYES;3611;25 LEGUAS
15;PTE. HAYES;188;VILLA HAYES;3612;3 DE MAYO
15;PTE. HAYES;188;VILLA HAYES;3613;4
15;PTE. HAYES;188;VILLA HAYES;3614;7 BOCAS
15;PTE. HAYES;188;VILLA HAYES;3615;ALBORADA
15;PTE. HAYES;188;VILLA HAYES;3616;ALEGRE
15;PTE. HAYES;188;VILLA HAYES;3617;AMALIA
15;PTE. HAYES;188;VILLA HAYES;3618;ARAZA
15;PTE. HAYES;188;VILLA HAYES;3619;AVALOS SANCHEZ
15;PTE. HAYES;188;VILLA HAYES;3620;BETTY
15;PTE. HAYES;188;VILLA HAYES;3621;BOCA-I
15;PTE. HAYES;188;VILLA HAYES;3622;BOQUERON
15;PTE. HAYES;188;VILLA HAYES;3623;CABO 1RO.CANO
15;PTE. HAYES;188;VILLA HAYES;3624;CADETE OTAZU
15;PTE. HAYES;188;VILLA HAYES;3625;CADETE PASTOR PANDO
15;PTE. HAYES;188;VILLA HAYES;3626;CAMPO 48
15;PTE. HAYES;188;VILLA HAYES;3627;CAMPO ESPERANZA
15;PTE. HAYES;188;VILLA HAYES;3628;CAMPO FLORES
15;PTE. HAYES;188;VILLA HAYES;3629;CAMPO LATA
15;PTE. HAYES;188;VILLA HAYES;3630;CAMPO LEON
15;PTE. HAYES;188;VILLA HAYES;3631;CARA-U
15;PTE. HAYES;188;VILLA HAYES;3632;CARAMBOLA
15;PTE. HAYES;188;VILLA HAYES;3633;CARLOS SISA
15;PTE. HAYES;188;VILLA HAYES;3634;CARMENCITA
15;PTE. HAYES;188;VILLA HAYES;3635;CASANILLO
15;PTE. HAYES;188;VILLA HAYES;3636;CASUALIDAD
15;PTE. HAYES;188;VILLA HAYES;3637;CEIBO
15;PTE. HAYES;188;VILLA HAYES;3638;CELADA CUE
15;PTE. HAYES;188;VILLA HAYES;3639;CHACO-I
15;PTE. HAYES;188;VILLA HAYES;3640;CNEL.MARTINEZ
15;PTE. HAYES;188;VILLA HAYES;3641;COLONIA
15;PTE. HAYES;188;VILLA HAYES;3642;CMTE.NOWAK
15;PTE. HAYES;188;VILLA HAYES;3643;CORA-I
15;PTE. HAYES;188;VILLA HAYES;3644;CORRALITO
15;PTE. HAYES;188;VILLA HAYES;3645;CORRALON
15;PTE. HAYES;188;VILLA HAYES;3646;COSTA
15;PTE. HAYES;188;VILLA HAYES;3647;COE-YU
15;PTE. HAYES;188;VILLA HAYES;3648;CUATRO CIERVOS
15;PTE. HAYES;188;VILLA HAYES;3649;CURUPAYTY
15;PTE. HAYES;188;VILLA HAYES;3650;CACERES CUE
15;PTE. HAYES;188;VILLA HAYES;3651;DEL MEDIO
15;PTE. HAYES;188;VILLA HAYES;3652;DR.GASPAR R.DE FRANCIA
15;PTE. HAYES;188;VILLA HAYES;3653;ESTANCIA-I
15;PTE. HAYES;188;VILLA HAYES;3654;ESTANCIA BUENA VISTA
15;PTE. HAYES;188;VILLA HAYES;3655;ESTANCIA FORTUNA
15;PTE. HAYES;188;VILLA HAYES;3656;ESTANCIA GUAJHO
15;PTE. HAYES;188;VILLA HAYES;3657;ESTANCIA JOSEFINA
15;PTE. HAYES;188;VILLA HAYES;3658;ESTANCIA LUIS
15;PTE. HAYES;188;VILLA HAYES;3659;ESTANCIA POZO AZUL
15;PTE. HAYES;188;VILLA HAYES;3660;ESTANCIA SAN JOSE
15;PTE. HAYES;188;VILLA HAYES;3661;ESTANCIA SANTA MARIA
15;PTE. HAYES;188;VILLA HAYES;3662;ESTANCIA SANTA ELISA
15;PTE. HAYES;188;VILLA HAYES;3663;ESTRELLA
15;PTE. HAYES;188;VILLA HAYES;3664;FALCON
15;PTE. HAYES;188;VILLA HAYES;3665;FERNANDO SILVA MAGALLANES
15;PTE. HAYES;188;VILLA HAYES;3666;GRAL.BRUGUEZ
15;PTE. HAYES;188;VILLA HAYES;3667;GRAL.CABALLERO
15;PTE. HAYES;188;VILLA HAYES;3668;GRAL.DELGADO
15;PTE. HAYES;188;VILLA HAYES;3669;GRAL.DIAZ
15;PTE. HAYES;188;VILLA HAYES;3670;GUAJHO
15;PTE. HAYES;188;VILLA HAYES;3671;GUARANI
15;PTE. HAYES;188;VILLA HAYES;3672;HORQUETA
15;PTE. HAYES;188;VILLA HAYES;3673;HOTEL RIO NEGRO
15;PTE. HAYES;188;VILLA HAYES;3674;ISLA POI (EX VILLA MILITAR)
15;PTE. HAYES;188;VILLA HAYES;3675;LA ANGELICA
15;PTE. HAYES;188;VILLA HAYES;3676;LA CONCEPCION
15;PTE. HAYES;188;VILLA HAYES;3677;LA CUCA RUBI
15;PTE. HAYES;188;VILLA HAYES;3678;LA ESPERANZA
15;PTE. HAYES;188;VILLA HAYES;3679;LA GOLONDRINA
15;PTE. HAYES;188;VILLA HAYES;3680;LA SELVA
15;PTE. HAYES;188;VILLA HAYES;3681;LA VICTORIA
15;PTE. HAYES;188;VILLA HAYES;3682;LAGUNA BELLA
15;PTE. HAYES;188;VILLA HAYES;3683;LAGUNA PORA
15;PTE. HAYES;188;VILLA HAYES;3684;LAGUNA REY
15;PTE. HAYES;188;VILLA HAYES;3685;LANDS KRCHE
15;PTE. HAYES;188;VILLA HAYES;3686;LAS ISIDORAS
15;PTE. HAYES;188;VILLA HAYES;3687;LAS MELLIZAS
15;PTE. HAYES;188;VILLA HAYES;3688;LAS MOCHAS
15;PTE. HAYES;188;VILLA HAYES;3689;LA PALMAS
15;PTE. HAYES;188;VILLA HAYES;3690;LEOPOLDINA
15;PTE. HAYES;188;VILLA HAYES;3691;LINDA VISTA
15;PTE. HAYES;188;VILLA HAYES;3692;LOCATTI
15;PTE. HAYES;188;VILLA HAYES;3693;LOMA PORA
15;PTE. HAYES;188;VILLA HAYES;3694;LOMAS
15;PTE. HAYES;188;VILLA HAYES;3695;LOS GEMELOS
15;PTE. HAYES;188;VILLA HAYES;3696;MICHI
15;PTE. HAYES;188;VILLA HAYES;3697;MILLON
15;PTE. HAYES;188;VILLA HAYES;3698;MISIONES LA ESPERANZA
15;PTE. HAYES;188;VILLA HAYES;3699;MONTE LINDO
15;PTE. HAYES;188;VILLA HAYES;3700;MONTIEL
15;PTE. HAYES;188;VILLA HAYES;3701;NANATI
15;PTE. HAYES;188;VILLA HAYES;3702;NARANJITO
15;PTE. HAYES;188;VILLA HAYES;3703;NINFA
15;PTE. HAYES;188;VILLA HAYES;3704;OBRAJE 49
15;PTE. HAYES;188;VILLA HAYES;3705;PALCAR
15;PTE. HAYES;188;VILLA HAYES;3706;PALO BLANCO
15;PTE. HAYES;188;VILLA HAYES;3707;PAREDES
15;PTE. HAYES;188;VILLA HAYES;3708;PEDERNAL
15;PTE. HAYES;188;VILLA HAYES;3709;PILAGA
15;PTE. HAYES;188;VILLA HAYES;3710;PILCOMAYO
15;PTE. HAYES;188;VILLA HAYES;3711;POCITO
15;PTE. HAYES;188;VILLA HAYES;3712;POLVORIN
15;PTE. HAYES;188;VILLA HAYES;3713;PORVENIR
15;PTE. HAYES;188;VILLA HAYES;3714;POZO AMARILLO
15;PTE. HAYES;188;VILLA HAYES;3715;PRIMAVERA
15;PTE. HAYES;188;VILLA HAYES;3716;PUERTO GALILEO
15;PTE. HAYES;188;VILLA HAYES;3717;PUESTO CORRALON
15;PTE. HAYES;188;VILLA HAYES;3718;PUESTO FORTUNA
15;PTE. HAYES;188;VILLA HAYES;3719;PUESTO LUIS
15;PTE. HAYES;188;VILLA HAYES;3720;PUSTO POZO AZUL
15;PTE. HAYES;188;VILLA HAYES;3721;PUESTO SANTA MARIA
15;PTE. HAYES;188;VILLA HAYES;3722;RIACHO G
15;PTE. HAYES;188;VILLA HAYES;3723;ROJAS SILVA
15;PTE. HAYES;188;VILLA HAYES;3724;SAN ANTONIO
15;PTE. HAYES;188;VILLA HAYES;3725;SAN BARTOLOME
15;PTE. HAYES;188;VILLA HAYES;3726;SAN BLAS
15;PTE. HAYES;188;VILLA HAYES;3727;SAN JUAN
15;PTE. HAYES;188;VILLA HAYES;3728;SAN LEONARDO
15;PTE. HAYES;188;VILLA HAYES;3729;SAN LUIS
15;PTE. HAYES;188;VILLA HAYES;3730;SAN ONOFRE
15;PTE. HAYES;188;VILLA HAYES;3731;SAN PEDRO
15;PTE. HAYES;188;VILLA HAYES;3732;SAN RAFAEL
15;PTE. HAYES;188;VILLA HAYES;3733;SAN ROQUE
15;PTE. HAYES;188;VILLA HAYES;3734;SOMBRERO JHOVY
15;PTE. HAYES;188;VILLA HAYES;3735;SORPRESA
15;PTE. HAYES;188;VILLA HAYES;3736;STA.ARSENIA
15;PTE. HAYES;188;VILLA HAYES;3737;STA.AURELIA
15;PTE. HAYES;188;VILLA HAYES;3738;STA.CATALINA
15;PTE. HAYES;188;VILLA HAYES;3739;STA.MANUELA
15;PTE. HAYES;188;VILLA HAYES;3740;STA.ROSA
15;PTE. HAYES;188;VILLA HAYES;3741;STA.SOFIA
15;PTE. HAYES;188;VILLA HAYES;3742;STA.TERESA
15;PTE. HAYES;188;VILLA HAYES;3743;TACUARA
15;PTE. HAYES;188;VILLA HAYES;3744;TOJA
15;PTE. HAYES;188;VILLA HAYES;3745;TOLDO CUE
15;PTE. HAYES;188;VILLA HAYES;3746;TOMAS CUE
15;PTE. HAYES;188;VILLA HAYES;3747;TTE.ESTEBAN MARTINEZ
15;PTE. HAYES;188;VILLA HAYES;3748;TTE.ROJAS SILVA
15;PTE. HAYES;188;VILLA HAYES;3749;TUPARENDA
15;PTE. HAYES;188;VILLA HAYES;3750;VALLEJOS
15;PTE. HAYES;188;VILLA HAYES;3751;VERDE
15;PTE. HAYES;188;VILLA HAYES;3752;VILLA ALEGRE
15;PTE. HAYES;188;VILLA HAYES;3753;VILLA REAL
15;PTE. HAYES;188;VILLA HAYES;3754;YETYTY
15;PTE. HAYES;188;VILLA HAYES;3755;YUKYRY
15;PTE. HAYES;188;VILLA HAYES;3756;ÑU PORA
15;PTE. HAYES;188;VILLA HAYES;5756;11 DE JUNIO
15;PTE. HAYES;188;VILLA HAYES;5757;SAN MIGUEL
15;PTE. HAYES;188;VILLA HAYES;5758;SAN SILVESTRE
15;PTE. HAYES;188;VILLA HAYES;5759;STA.EMILIA
15;PTE. HAYES;188;VILLA HAYES;5760;TABLA
15;PTE. HAYES;188;VILLA HAYES;5761;TOLDO GRANDE
15;PTE. HAYES;188;VILLA HAYES;5762;VA Y VIENE
15;PTE. HAYES;188;VILLA HAYES;5763;WINCHESTER
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;3757;BENJAMIN ACEVAL(MONTE SOCIEDAD
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;3758;ALINA
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;3759;BELEN
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;3760;CELIA
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;3761;CERRITO
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;3762;ELVIRA
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;3763;PUERTO CARLOS PFANEL
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;3764;SAN JAVIER
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;3765;SAN RAFAEL
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;3766;SANTA ISABEL
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;3767;SUSANA
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;3768;VICTORIA
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;5764;ALEGRIA
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;5765;CIERVO
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;5766;SAN JUAN
15;PTE. HAYES;189;BENJAMIN ACEVAL(MONTE SOCIEDAD;5767;VILLA REY
15;PTE. HAYES;190;PTO.PINAZCO;3864;PTO.PINAZCO
15;PTE. HAYES;190;PTO.PINAZCO;3865;BELLA VISTA
15;PTE. HAYES;190;PTO.PINAZCO;3866;BRETONA
15;PTE. HAYES;190;PTO.PINAZCO;3867;ESPERANZA
15;PTE. HAYES;190;PTO.PINAZCO;3868;LA NOVIA
15;PTE. HAYES;190;PTO.PINAZCO;3869;LOS TAMARINDOS
15;PTE. HAYES;190;PTO.PINAZCO;3870;MAROMA
15;PTE. HAYES;190;PTO.PINAZCO;3871;PALO SANTO
15;PTE. HAYES;190;PTO.PINAZCO;3872;PTE.COLON
15;PTE. HAYES;190;PTO.PINAZCO;5498;PUERTO ALEGRE.
15;PTE. HAYES;190;PTO.PINAZCO;5499;PUERTO CARAYA VUELTA
15;PTE. HAYES;190;PTO.PINAZCO;5500;PUERTO COOPER
15;PTE. HAYES;190;PTO.PINAZCO;5501;PUERTO SAN JUAN
15;PTE. HAYES;190;PTO.PINAZCO;5502;SAN JOSE
15;PTE. HAYES;190;PTO.PINAZCO;5503;TOLDO
15;PTE. HAYES;190;PTO.PINAZCO;5504;VISTA ALEGRE
15;PTE. HAYES;191;NANAWA;5505;NANAWA
15;PTE. HAYES;191;NANAWA;5505;NANAWA
15;PTE. HAYES;191;NANAWA;5505;NANAWA
15;PTE. HAYES;191;NANAWA;5505;NANAWA
15;PTE. HAYES;191;NANAWA;5505;NANAWA
15;PTE. HAYES;191;NANAWA;5505;NANAWA
15;PTE. HAYES;191;NANAWA;5505;NANAWA
15;PTE. HAYES;191;NANAWA;5505;NANAWA
15;PTE. HAYES;206;POZO COLORADO;3769;POZO COLORADO
15;PTE. HAYES;206;POZO COLORADO;3770;190
15;PTE. HAYES;206;POZO COLORADO;3771;AGUALINDA
15;PTE. HAYES;206;POZO COLORADO;3772;AGUARRICA
15;PTE. HAYES;206;POZO COLORADO;3773;BONANZA
15;PTE. HAYES;206;POZO COLORADO;3774;BOQUERON
15;PTE. HAYES;206;POZO COLORADO;3775;BUENA SUERTE
15;PTE. HAYES;206;POZO COLORADO;3776;CABEZA DE TIGRE
15;PTE. HAYES;206;POZO COLORADO;3777;CAMPO VIA
15;PTE. HAYES;206;POZO COLORADO;3778;CAPITAN FIGARI
15;PTE. HAYES;206;POZO COLORADO;3779;CARIDAD
15;PTE. HAYES;206;POZO COLORADO;3780;CERRITO AMAKERA
15;PTE. HAYES;206;POZO COLORADO;3781;CHICA
15;PTE. HAYES;206;POZO COLORADO;3782;COLON
15;PTE. HAYES;206;POZO COLORADO;3783;DEL CARMEN
15;PTE. HAYES;206;POZO COLORADO;3784;DON MANUEL
15;PTE. HAYES;206;POZO COLORADO;3785;EL BUEN AMIGO
15;PTE. HAYES;206;POZO COLORADO;3786;ESMERALDA
15;PTE. HAYES;206;POZO COLORADO;3787;ESPERANZA
15;PTE. HAYES;206;POZO COLORADO;3788;ESTANCIA AURORA
15;PTE. HAYES;206;POZO COLORADO;3789;ESTANCIA FLORIDA
15;PTE. HAYES;206;POZO COLORADO;3790;ESTRELLA
15;PTE. HAYES;206;POZO COLORADO;3791;FALCON
15;PTE. HAYES;206;POZO COLORADO;3792;FLORIDA
15;PTE. HAYES;206;POZO COLORADO;3793;GONDRA
15;PTE. HAYES;206;POZO COLORADO;3794;GONZALEZ
